like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,simulation_125,simulation_126,simulation_127,simulation_128,simulation_129,simulation_130,simulation_131,simulation_132,chain
1.0,8.49,4.543,7.582,1.0,0.1683,0.003683,0.6963,0.1874,0.2898,0.442,0.1683,1.0,0.2155,0.219,0.1599,0.9824,0.4268,0.003683,0.2155,1.0,0.0729,0.03693,0.2388,0.0808,0.6963,0.219,0.0729,1.0,0.10846,0.3967,0.6665,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.1351,0.2898,0.9824,0.2388,0.3967,0.1711,1.0,0.528,0.442,0.4268,0.0808,0.6665,0.1351,0.528,1.0,inf,3.162,0.9956,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.549,93.9,inf,314.2,433.0,0.0,0.0,31.28,42.6,70.9,103.8,151.5,225.1,333.2,497.2,800.5,1136.0,12264.0,inf,-0.05475,0.2483,-10.484,-0.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.436,inf,-55.38,78.56,-1645.0,-202.0,-141.1,-87.2,-58.47,-39.62,-26.78,-18.53,-12.73,-7.38,-5.758,5.0,2296.0,0.2542,96.1,0.983,0.999,0.991,0.9995,0.05478,56.12,-1.732,-17.62,0.7656,inf,0.9346,0.9507,0.06464,9240.0,0.938,0.9673,0.1024,51.12,1.0
1.0,1.34,1.11,1.533,1.0,0.1683,0.003683,0.6963,0.1874,0.319,0.4438,0.1683,1.0,0.2155,0.219,0.1599,0.972,0.3484,0.003683,0.2155,1.0,0.0729,0.03693,0.2491,0.0714,0.6963,0.219,0.0729,1.0,0.10846,0.44,0.6987,0.1874,0.1599,0.03693,0.10846,1.0,0.173,0.1191,0.319,0.972,0.2491,0.44,0.173,1.0,0.4863,0.4438,0.3484,0.0714,0.6987,0.1191,0.4863,1.0,inf,3.117,0.852,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.03,93.94,inf,264.5,362.8,0.0,0.0,25.6,35.94,59.28,87.0,127.56,189.4,281.2,420.0,675.5,957.0,11656.0,inf,-0.01172,0.0897,-12.23,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858,inf,-5.59,12.7,-807.0,-23.12,-14.58,-8.11,-5.098,-3.336,-2.21,-1.4375,-0.837,-0.4114,-0.18,5.0,1118.0,0.09045,13.88,0.9966,0.999,0.9985,0.9995,0.01178,6.383,-0.3757,-2.113,0.6597,inf,0.989,0.9985,0.00819,192.8,0.989,0.9985,0.02232,6.484,1.0
1.0,6.67,9.11,7.33,1.0,0.1683,0.003683,0.6963,0.1874,0.3118,0.4155,0.1683,1.0,0.2155,0.219,0.1599,0.973,0.3203,0.003683,0.2155,1.0,0.0729,0.03693,0.2708,0.07666,0.6963,0.219,0.0729,1.0,0.10846,0.4312,0.675,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.1067,0.3118,0.973,0.2708,0.4312,0.1725,1.0,0.4497,0.4155,0.3203,0.07666,0.675,0.1067,0.4497,1.0,inf,3.08,0.6626,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,81.44,inf,227.1,312.0,0.0,0.0,21.97,30.92,50.97,74.75,109.56,162.6,241.2,360.2,579.5,821.5,12670.0,inf,0.02568,0.133,-1.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,inf,31.8,44.12,-1240.0,3.395,3.775,5.0,7.2,10.48,15.1,22.31,32.9,49.1,79.56,114.06,935.5,0.1355,54.38,0.99,0.9995,0.995,0.9995,0.0257,31.81,0.834,14.0,0.5117,inf,0.958,0.9697,0.01836,2956.0,0.96,0.98,0.04892,28.53,1.0
1.0,8.06,4.3,8.56,1.0,0.1683,0.003683,0.6963,0.1874,0.3103,0.454,0.1683,1.0,0.2155,0.219,0.1599,0.9756,0.3882,0.003683,0.2155,1.0,0.0729,0.03693,0.2378,0.07355,0.6963,0.219,0.0729,1.0,0.10846,0.4265,0.6963,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.1299,0.3103,0.9756,0.2378,0.4265,0.1725,1.0,0.5146,0.454,0.3882,0.07355,0.6963,0.1299,0.5146,1.0,inf,3.152,0.9897,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.416,100.1,inf,299.5,411.0,0.0,0.0,29.27,40.62,67.2,98.56,144.4,214.4,318.2,475.0,764.0,1083.0,11470.0,inf,-0.04608,0.2283,-18.4,-0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.377,inf,-40.5,56.5,-1423.0,-148.5,-104.8,-65.1,-43.47,-29.14,-19.55,-13.266,-9.0,-5.45,-3.791,5.0,2598.0,0.2328,69.5,0.9917,0.9995,0.996,0.9995,0.0461,41.25,-1.462,-13.52,0.7646,inf,0.945,0.971,0.0542,4830.0,0.947,0.981,0.08655,37.62,1.0
1.0,3.97,5.887,3.406,1.0,0.1683,0.003683,0.6963,0.1874,0.2827,0.3894,0.1683,1.0,0.2155,0.219,0.1599,0.982,0.3608,0.003683,0.2155,1.0,0.0729,0.03693,0.2773,0.08936,0.6963,0.219,0.0729,1.0,0.10846,0.3892,0.6265,0.1874,0.1599,0.03693,0.10846,1.0,0.1705,0.108,0.2827,0.982,0.2773,0.3892,0.1705,1.0,0.454,0.3894,0.3608,0.08936,0.6265,0.108,0.454,1.0,inf,3.076,0.6055,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,72.3,inf,229.8,317.2,0.0,0.0,22.75,31.25,51.9,76.0,110.9,164.5,243.4,363.0,584.5,830.5,13830.0,inf,0.03116,0.184,-3.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,inf,29.12,39.78,-2244.0,2.598,3.178,5.0,6.23,9.19,13.56,20.34,30.47,45.9,74.2,105.25,1342.0,0.1865,49.3,0.9897,0.999,0.9946,0.9995,0.0312,29.19,1.014,12.67,0.4673,inf,0.9053,0.976,0.0348,2430.0,0.9077,0.9844,0.0594,26.33,1.0
1.0,2.7,9.22,6.78,1.0,0.1683,0.003683,0.6963,0.1874,0.4368,0.395,0.1683,1.0,0.2155,0.219,0.1599,0.8936,0.11597,0.003683,0.2155,1.0,0.0729,0.03693,0.3206,0.04944,0.6963,0.219,0.0729,1.0,0.10846,0.618,0.7075,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.07166,0.4368,0.8936,0.3206,0.618,0.1755,1.0,0.407,0.395,0.11597,0.04944,0.7075,0.07166,0.407,1.0,inf,3.04,0.5054,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,87.06,inf,132.9,184.2,0.0,0.0,11.195,18.44,29.02,42.72,62.84,93.9,140.4,211.4,341.5,484.2,12376.0,inf,0.0682,0.4229,-5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,inf,126.0,183.0,-3252.0,5.0,12.1,16.25,28.86,41.56,59.2,86.56,127.56,192.2,318.2,464.2,3950.0,0.4285,222.1,0.748,0.9365,0.8647,0.968,0.0683,126.1,2.244,94.9,0.339,63360.0,0.282,-0.4531,0.1835,49340.0,0.3003,0.01453,0.1301,116.2,1.0
1.0,5.785,8.23,5.703,1.0,0.1683,0.003683,0.6963,0.1874,0.2986,0.4043,0.1683,1.0,0.2155,0.219,0.1599,0.9775,0.3381,0.003683,0.2155,1.0,0.0729,0.03693,0.274,0.0823,0.6963,0.219,0.0729,1.0,0.10846,0.4119,0.6543,0.1874,0.1599,0.03693,0.10846,1.0,0.1716,0.1073,0.2986,0.9775,0.274,0.4119,0.1716,1.0,0.4507,0.4043,0.3381,0.0823,0.6543,0.1073,0.4507,1.0,inf,3.078,0.635,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.25,inf,228.1,314.0,0.0,0.0,22.3,31.06,51.34,75.25,110.06,163.4,242.1,361.2,581.5,825.0,13210.0,inf,0.02841,0.1527,-2.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,inf,30.77,41.72,-1708.0,3.047,3.574,5.0,6.773,9.96,14.61,21.77,32.3,48.3,77.75,110.25,874.0,0.1554,51.84,0.9927,0.9995,0.9966,1.0,0.02843,30.8,0.923,13.484,0.4907,inf,0.94,0.9727,0.02414,2688.0,0.942,0.9824,0.0541,27.56,1.0
1.0,6.7,5.426,9.19,1.0,0.1683,0.003683,0.6963,0.1874,0.3445,0.4553,0.1683,1.0,0.2155,0.219,0.1599,0.9614,0.3083,0.003683,0.2155,1.0,0.0729,0.03693,0.2465,0.0631,0.6963,0.219,0.0729,1.0,0.10846,0.4768,0.725,0.1874,0.1599,0.03693,0.10846,1.0,0.1743,0.1144,0.3445,0.9614,0.2465,0.4768,0.1743,1.0,0.4797,0.4553,0.3083,0.0631,0.725,0.1144,0.4797,1.0,inf,3.115,0.873,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,104.6,inf,253.1,346.2,0.0,0.0,23.95,34.53,56.44,82.9,121.7,181.1,269.2,403.0,648.0,917.0,10820.0,inf,-0.00881,0.1484,-22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.893,inf,5.812,26.0,-1458.0,-16.22,-4.594,-0.0739,1.545,2.494,3.893,5.0,7.254,12.63,24.62,39.3,1889.0,0.1487,26.66,0.9814,0.995,0.9907,0.9976,0.01852,12.76,-0.2827,2.297,0.671,inf,0.971,0.994,0.02211,710.0,0.971,0.994,0.02692,11.84,1.0
1.0,8.46,4.95,7.348,1.0,0.1683,0.003683,0.6963,0.1874,0.2866,0.437,0.1683,1.0,0.2155,0.219,0.1599,0.983,0.4285,0.003683,0.2155,1.0,0.0729,0.03693,0.241,0.0821,0.6963,0.219,0.0729,1.0,0.10846,0.392,0.6597,0.1874,0.1599,0.03693,0.10846,1.0,0.1709,0.1342,0.2866,0.983,0.241,0.392,0.1709,1.0,0.526,0.437,0.4285,0.0821,0.6597,0.1342,0.526,1.0,inf,3.156,0.9683,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,91.5,inf,310.5,428.0,0.0,0.0,30.97,42.06,70.06,102.6,149.8,222.4,329.0,491.0,790.5,1122.0,12470.0,inf,-0.0491,0.2235,-8.75,-0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,inf,-51.53,73.75,-1557.0,-188.5,-131.1,-80.7,-54.06,-36.7,-24.89,-17.33,-11.91,-6.82,-5.45,5.0,1930.0,0.2289,89.94,0.983,0.999,0.991,0.9995,0.0491,52.25,-1.556,-16.6,0.7446,inf,0.9443,0.956,0.05237,8092.0,0.947,0.97,0.0919,47.7,1.0
1.0,9.914,1.862,2.09,1.0,0.1683,0.003683,0.6963,0.1874,0.1991,0.371,0.1683,1.0,0.2155,0.219,0.1599,0.999,0.641,0.003683,0.2155,1.0,0.0729,0.03693,0.2246,0.1122,0.6963,0.219,0.0729,1.0,0.10846,0.2642,0.4717,0.1874,0.1599,0.03693,0.10846,1.0,0.1632,0.1764,0.1991,0.999,0.2246,0.2642,0.1632,1.0,0.656,0.371,0.641,0.1122,0.4717,0.1764,0.656,1.0,inf,3.363,1.579,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.486,5.38,83.6,inf,503.0,713.0,0.0,0.0,54.1,66.5,116.0,168.8,241.1,355.0,522.5,780.5,1270.0,1829.0,17090.0,inf,-0.257,1.015,-43.47,-2.033,-0.4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97,inf,-244.1,367.0,-7960.0,-920.5,-625.0,-371.8,-243.5,-164.0,-112.44,-78.06,-55.2,-31.34,-0.89,5.0,4064.0,1.047,440.8,0.71,0.973,0.843,0.9863,0.2646,246.2,-7.64,-48.53,1.032,inf,0.56,0.6177,1.097,inf,0.5864,0.735,0.4636,231.1,1.0
1.0,5.426,5.25,9.89,1.0,0.1683,0.003683,0.6963,0.1874,0.3894,0.4597,0.1683,1.0,0.2155,0.219,0.1599,0.9375,0.237,0.003683,0.2155,1.0,0.0729,0.03693,0.2477,0.05087,0.6963,0.219,0.0729,1.0,0.10846,0.5425,0.751,0.1874,0.1599,0.03693,0.10846,1.0,0.1759,0.1031,0.3894,0.9375,0.2477,0.5425,0.1759,1.0,0.4692,0.4597,0.237,0.05087,0.751,0.1031,0.4692,1.0,inf,3.1,0.856,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,116.0,inf,222.8,304.8,0.0,0.0,20.17,30.56,49.25,72.25,106.3,158.8,236.9,355.2,572.0,809.0,9784.0,inf,0.006615,0.2349,-34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906,inf,36.2,69.6,-2118.0,-6.426,1.292,5.0,6.246,10.72,15.4,22.89,35.47,57.4,102.75,156.6,2698.0,0.235,78.44,0.928,0.979,0.9634,0.9893,0.0355,42.0,0.2134,16.25,0.6396,inf,0.925,0.9336,0.05518,6150.0,0.925,0.9478,0.0417,40.88,1.0
1.0,4.676,8.29,7.21,1.0,0.1683,0.003683,0.6963,0.1874,0.359,0.4207,0.1683,1.0,0.2155,0.219,0.1599,0.9517,0.2307,0.003683,0.2155,1.0,0.0729,0.03693,0.2812,0.0627,0.6963,0.219,0.0729,1.0,0.10846,0.5005,0.71,0.1874,0.1599,0.03693,0.10846,1.0,0.1747,0.09296,0.359,0.9517,0.2812,0.5005,0.1747,1.0,0.4214,0.4207,0.2307,0.0627,0.71,0.09296,0.4214,1.0,inf,3.064,0.6177,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,86.5,inf,191.6,262.2,0.0,0.0,17.72,26.33,42.66,62.53,91.94,137.0,203.9,305.2,491.0,694.5,12056.0,inf,0.0428,0.2465,-4.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,inf,67.25,97.94,-1581.0,5.0,5.8,8.63,15.37,21.94,31.34,45.78,67.56,102.1,169.8,248.2,2122.0,0.2502,118.8,0.927,0.9897,0.963,0.995,0.0431,67.4,1.396,35.1,0.4612,inf,0.836,0.795,0.06256,14120.0,0.841,0.8604,0.0819,62.0,1.0
1.0,2.6,7.15,8.73,1.0,0.1683,0.003683,0.6963,0.1874,0.4946,0.4233,0.1683,1.0,0.2155,0.219,0.1599,0.844,0.1036,0.003683,0.2155,1.0,0.0729,0.03693,0.282,0.03476,0.6963,0.219,0.0729,1.0,0.10846,0.7007,0.7397,0.1874,0.1599,0.03693,0.10846,1.0,0.1748,0.07587,0.4946,0.844,0.282,0.7007,0.1748,1.0,0.4753,0.4233,0.1036,0.03476,0.7397,0.07587,0.4753,1.0,inf,3.055,0.6714,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,112.94,inf,138.8,196.0,0.0,0.0,11.0,19.14,29.73,44.03,64.8,96.8,145.2,219.8,356.8,507.8,10150.0,inf,0.05185,0.4043,-31.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,inf,120.2,184.4,-1823.0,4.62,5.0,15.336,26.03,37.28,53.97,79.0,118.3,182.2,309.8,459.0,4012.0,0.4075,220.1,0.7285,0.88,0.8535,0.938,0.06256,121.94,1.698,86.6,0.4446,65300.0,0.632,-0.2617,0.166,48450.0,0.6377,0.1143,0.1101,115.25,1.0
1.0,1.25,8.08,5.29,1.0,0.1683,0.003683,0.6963,0.1874,0.5195,0.369,0.1683,1.0,0.2155,0.219,0.1599,0.7896,0.0625,0.003683,0.2155,1.0,0.0729,0.03693,0.363,0.04242,0.6963,0.219,0.0729,1.0,0.10846,0.7446,0.6846,0.1874,0.1599,0.03693,0.10846,1.0,0.1704,0.0603,0.5195,0.7896,0.363,0.7446,0.1704,1.0,0.4543,0.369,0.0625,0.04242,0.6846,0.0603,0.4543,1.0,inf,3.027,0.4473,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,86.4,inf,93.0,135.9,0.0,0.0,6.805,12.73,19.66,28.95,42.8,63.97,96.06,145.9,238.2,341.2,12770.0,inf,0.0787,0.508,-4.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22,inf,165.9,240.2,-4464.0,5.0,16.52,21.4,38.0,54.97,78.1,114.4,168.5,253.5,419.0,610.0,5180.0,0.5137,292.0,0.6147,0.8105,0.784,0.9004,0.07874,166.0,2.598,178.4,0.272,43500.0,-0.3193,-3.615,0.264,inf,-0.2886,-2.125,0.15,152.8,1.0
1.0,9.92,9.055,9.29,1.0,0.1683,0.003683,0.6963,0.1874,0.2942,0.4253,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.3857,0.003683,0.2155,1.0,0.0729,0.03693,0.254,0.08075,0.6963,0.219,0.0729,1.0,0.10846,0.404,0.6626,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.1218,0.2942,0.9805,0.254,0.404,0.1714,1.0,0.4922,0.4253,0.3857,0.08075,0.6626,0.1218,0.4922,1.0,inf,3.115,0.8076,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.057,85.5,inf,270.0,372.0,0.0,0.0,26.67,36.7,60.88,89.2,130.2,193.5,286.5,427.8,688.5,976.5,12640.0,inf,-0.00896,0.04578,-2.006,-0.00978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,inf,-11.22,17.3,-367.8,-42.97,-29.38,-17.64,-11.66,-7.9,-5.41,-3.781,-2.656,-1.491,-0.951,5.0,264.2,0.04663,20.61,0.998,1.0,0.999,1.0,0.009026,11.93,-0.2876,-4.152,0.626,inf,0.9966,0.997,0.002174,424.8,0.9966,0.998,0.01709,10.984,1.0
1.0,2.01,3.43,4.31,1.0,0.1683,0.003683,0.6963,0.1874,0.415,0.4377,0.1683,1.0,0.2155,0.219,0.1599,0.9185,0.1775,0.003683,0.2155,1.0,0.0729,0.03693,0.27,0.04697,0.6963,0.219,0.0729,1.0,0.10846,0.582,0.742,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.08887,0.415,0.9185,0.27,0.582,0.1763,1.0,0.4436,0.4377,0.1775,0.04697,0.742,0.08887,0.4436,1.0,inf,3.068,0.7065,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,106.25,inf,180.8,248.2,0.0,0.0,15.89,24.92,39.75,58.3,85.9,128.4,191.8,288.2,464.5,657.5,10470.0,inf,0.03748,0.291,-24.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47,inf,78.1,121.6,-1431.0,4.312,5.0,9.984,16.44,23.89,34.7,50.94,76.56,118.56,202.5,301.2,2646.0,0.2932,144.6,0.86,0.9624,0.9272,0.981,0.04758,79.9,1.221,43.22,0.508,inf,0.8276,0.6606,0.086,20910.0,0.8306,0.76,0.082,75.7,1.0
1.0,2.912,1.62,6.418,1.0,0.1683,0.003683,0.6963,0.1874,0.4246,0.4795,0.1683,1.0,0.2155,0.219,0.1599,0.9155,0.2175,0.003683,0.2155,1.0,0.0729,0.03693,0.228,0.04218,0.6963,0.219,0.0729,1.0,0.10846,0.593,0.7764,0.1874,0.1599,0.03693,0.10846,1.0,0.1766,0.1048,0.4246,0.9155,0.228,0.593,0.1766,1.0,0.4988,0.4795,0.2175,0.04218,0.7764,0.1048,0.4988,1.0,inf,3.121,1.022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,140.9,inf,232.0,318.8,0.0,0.0,20.3,31.84,50.88,74.7,110.06,164.8,246.2,370.2,597.0,845.0,10584.0,inf,-0.01547,0.3806,-59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,inf,26.86,78.6,-3736.0,-30.45,-6.805,3.63,5.18,7.258,11.85,18.22,29.1,49.22,92.5,144.8,4780.0,0.3809,83.1,0.897,0.9575,0.9473,0.9785,0.05035,41.88,-0.4956,11.58,0.751,inf,0.8613,0.932,0.145,6904.0,0.8613,0.939,0.0651,40.75,1.0
1.0,5.07,1.723,4.01,1.0,0.1683,0.003683,0.6963,0.1874,0.2776,0.4443,0.1683,1.0,0.2155,0.219,0.1599,0.986,0.47,0.003683,0.2155,1.0,0.0729,0.03693,0.2311,0.0848,0.6963,0.219,0.0729,1.0,0.10846,0.3784,0.6514,0.1874,0.1599,0.03693,0.10846,1.0,0.1702,0.1459,0.2776,0.986,0.2311,0.3784,0.1702,1.0,0.556,0.4443,0.47,0.0848,0.6514,0.1459,0.556,1.0,inf,3.203,1.138,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.967,96.44,inf,353.5,488.2,0.0,0.0,35.56,47.78,79.94,116.94,170.4,253.0,374.2,558.0,899.0,1278.0,12450.0,inf,-0.0961,0.4126,-16.0,-0.8755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,inf,-94.5,134.6,-2848.0,-344.8,-239.9,-147.6,-98.9,-67.1,-45.5,-31.69,-21.77,-12.47,-9.96,5.0,3536.0,0.4236,164.5,0.9556,0.9976,0.9775,0.999,0.0962,95.25,-3.002,-26.75,0.8623,inf,0.8613,0.8867,0.1796,27060.0,0.868,0.924,0.1776,87.0,1.0
1.0,3.799,1.89,5.863,1.0,0.1683,0.003683,0.6963,0.1874,0.3635,0.4746,0.1683,1.0,0.2155,0.219,0.1599,0.953,0.3013,0.003683,0.2155,1.0,0.0729,0.03693,0.2328,0.05692,0.6963,0.219,0.0729,1.0,0.10846,0.5034,0.7485,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.11804,0.3635,0.953,0.2328,0.5034,0.1752,1.0,0.498,0.4746,0.3013,0.05692,0.7485,0.11804,0.498,1.0,inf,3.139,1.014,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.143,122.8,inf,268.8,367.2,0.0,0.0,25.02,36.7,59.72,87.6,128.9,192.0,286.0,428.2,689.0,974.5,9710.0,inf,-0.0326,0.286,-41.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492,inf,-9.836,38.75,-2658.0,-54.97,-27.0,-10.586,-5.41,-2.89,-1.104,0.4717,1.012,2.332,5.0,6.5,3562.0,0.2878,39.97,0.9683,0.9897,0.984,0.9946,0.03397,13.35,-1.038,-3.662,0.7734,inf,0.9194,0.9883,0.0828,1599.0,0.9204,0.989,0.0639,16.48,1.0
1.0,1.319,9.11,7.793,1.0,0.1683,0.003683,0.6963,0.1874,0.5747,0.3845,0.1683,1.0,0.2155,0.219,0.1599,0.709,0.0566,0.003683,0.2155,1.0,0.0729,0.03693,0.33,0.032,0.6963,0.219,0.0729,1.0,0.10846,0.8247,0.7017,0.1874,0.1599,0.03693,0.10846,1.0,0.165,0.0625,0.5747,0.709,0.33,0.8247,0.165,1.0,0.525,0.3845,0.0566,0.032,0.7017,0.0625,0.525,1.0,inf,3.035,0.537,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,101.8,inf,89.1,137.0,0.0,0.0,5.863,11.484,17.92,26.97,40.0,59.72,89.94,137.4,227.0,328.8,11496.0,inf,0.07153,0.493,-20.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,inf,169.8,251.2,-3396.0,5.0,9.984,21.8,38.78,54.78,78.75,114.75,169.8,258.0,431.5,633.5,5450.0,0.498,303.2,0.6035,0.7075,0.777,0.8413,0.0741,170.4,2.357,190.6,0.3235,40930.0,0.1396,-3.9,0.248,inf,0.1575,-2.363,0.1392,158.5,1.0
1.0,6.6,6.105,6.01,1.0,0.1683,0.003683,0.6963,0.1874,0.291,0.4226,0.1683,1.0,0.2155,0.219,0.1599,0.981,0.3906,0.003683,0.2155,1.0,0.0729,0.03693,0.2546,0.08203,0.6963,0.219,0.0729,1.0,0.10846,0.3994,0.657,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.1221,0.291,0.981,0.2546,0.3994,0.1711,1.0,0.4932,0.4226,0.3906,0.08203,0.657,0.1221,0.4932,1.0,inf,3.115,0.802,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.059,84.4,inf,270.8,373.0,0.0,0.0,26.8,36.75,61.03,89.44,130.6,193.9,287.0,428.5,689.5,978.5,12770.0,inf,-0.00849,0.04837,-2.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717,inf,-11.82,18.83,-403.2,-46.3,-31.33,-18.5,-12.05,-8.07,-5.523,-3.822,-2.688,-1.558,0.1676,5.0,159.0,0.04913,22.23,0.997,0.9995,0.9985,1.0,0.00927,12.65,-0.2727,-4.367,0.621,inf,0.996,0.9966,0.002413,494.2,0.9966,0.9976,0.01697,11.84,1.0
