like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,chain
0.7886,4.703,7.164,1.642,1.0,0.1224,0.002691,0.4622,0.1239,0.135,0.1153,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.11884,0.002691,0.3318,1.0,0.173,0.03653,0.3713,0.04712,0.4622,0.2637,0.173,1.0,0.0565,0.298,0.2947,0.1239,0.0931,0.03653,0.0565,1.0,0.09424,0.0184,0.135,0.9985,0.3713,0.298,0.09424,1.0,0.1278,0.1153,0.11884,0.04712,0.2947,0.0184,0.1278,1.0,3.0,0.0355,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.44,110.0,149.6,0.0,0.0,0.518,27.75,32.75,48.72,61.94,83.4,110.8,156.9,260.0,385.0,3974.0,0.0003986,0.04358,-1.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.55,-1.072,9.69,-771.0,-11.58,-6.875,-3.744,-2.486,-1.53,-1.149,0.0,0.2612,2.107,4.793,7.918,1905.0,0.04358,9.74,0.000492,4.355,0.01328,-0.9746,0.0008903,4.23,1.0
0.9233,5.56,8.23,4.11,1.0,0.1224,0.002691,0.4622,0.1239,0.1506,0.1631,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.0635,0.002691,0.3318,1.0,0.173,0.03653,0.3723,0.0252,0.4622,0.2637,0.173,1.0,0.0565,0.3315,0.4434,0.1239,0.0931,0.03653,0.0565,1.0,0.0953,0.014626,0.1506,0.9966,0.3723,0.3315,0.0953,1.0,0.0933,0.1631,0.0635,0.0252,0.4434,0.014626,0.0933,1.0,3.0,0.04584,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.4,100.44,135.0,0.0,0.0,0.449,24.78,30.67,45.4,57.3,76.2,101.3,143.6,236.9,349.2,3540.0,0.000382,0.02455,-0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,8.48,11.01,-399.2,0.0,0.0,1.802,2.81,3.857,5.145,6.703,8.875,12.43,19.81,28.45,938.0,0.02455,13.9,0.0003822,8.5,0.01273,8.44,0.0007634,6.887,1.0
0.8394,4.16,5.48,9.93,1.0,0.1224,0.002691,0.4622,0.1239,0.2101,0.1979,0.1224,1.0,0.3318,0.2637,0.0931,0.9775,0.013214,0.002691,0.3318,1.0,0.173,0.03653,0.3723,0.004524,0.4622,0.2637,0.173,1.0,0.0565,0.4592,0.535,0.1239,0.0931,0.03653,0.0565,1.0,0.098,0.01103,0.2101,0.9775,0.3723,0.4592,0.098,1.0,0.1263,0.1979,0.013214,0.004524,0.535,0.01103,0.1263,1.0,3.0,0.0938,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,68.75,75.4,98.0,0.0,0.0,0.2734,17.17,24.42,34.3,44.53,58.06,77.1,108.8,176.5,256.8,4612.0,1.79e-05,0.03766,-23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133,33.56,49.5,-1556.0,0.0,0.0,6.734,9.66,12.99,18.83,24.64,33.25,47.94,81.3,122.8,1210.0,0.03766,59.78,0.0006514,34.12,0.000595,44.53,0.000669,29.94,1.0
0.9946,8.04,6.543,7.773,1.0,0.1224,0.002691,0.4622,0.1239,0.1604,0.1907,0.1224,1.0,0.3318,0.2637,0.0931,0.9956,0.07355,0.002691,0.3318,1.0,0.173,0.03653,0.3577,0.0247,0.4622,0.2637,0.173,1.0,0.0565,0.3496,0.4966,0.1239,0.0931,0.03653,0.0565,1.0,0.09576,0.01775,0.1604,0.9956,0.3577,0.3496,0.09576,1.0,0.11694,0.1907,0.07355,0.0247,0.4966,0.01775,0.11694,1.0,3.002,0.075,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,47.4,117.06,156.5,0.0,0.0,0.2856,28.52,36.06,53.5,67.2,88.94,118.25,167.6,275.8,406.0,3742.0,-0.0002179,0.00832,-1.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.14,11.055,-261.8,-28.45,-19.23,-11.63,-8.21,-6.17,-4.6,-3.6,-2.422,-2.031,0.0,0.0,78.06,0.00833,13.73,0.0002179,8.14,-0.00726,-6.95,0.0004354,6.84,1.0
0.906,5.87,5.383,9.95,1.0,0.1224,0.002691,0.4622,0.1239,0.1873,0.2003,0.1224,1.0,0.3318,0.2637,0.0931,0.988,0.02718,0.002691,0.3318,1.0,0.173,0.03653,0.3625,0.00927,0.4622,0.2637,0.173,1.0,0.0565,0.408,0.534,0.1239,0.0931,0.03653,0.0565,1.0,0.0971,0.013016,0.1873,0.988,0.3625,0.408,0.0971,1.0,0.1092,0.2003,0.02718,0.00927,0.534,0.013016,0.1092,1.0,3.002,0.0905,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,63.7,94.1,123.75,0.0,0.0,0.2478,22.11,29.73,43.16,54.9,72.0,95.6,135.4,221.0,323.2,4280.0,-9.054e-05,0.02888,-18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,14.805,23.14,-1218.0,-1.461,0.0,1.882,4.41,5.53,8.32,10.78,14.7,21.36,36.6,55.88,615.5,0.02888,27.47,0.0004802,15.38,-0.003016,15.73,0.000571,13.79,1.0
0.9917,7.9,6.613,6.953,1.0,0.1224,0.002691,0.4622,0.1239,0.157,0.1865,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.0823,0.002691,0.3318,1.0,0.173,0.03653,0.358,0.02773,0.4622,0.2637,0.173,1.0,0.0565,0.3425,0.4841,0.1239,0.0931,0.03653,0.0565,1.0,0.0955,0.01848,0.157,0.9966,0.358,0.3425,0.0955,1.0,0.12067,0.1865,0.0823,0.02773,0.4841,0.01848,0.12067,1.0,3.002,0.07166,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,44.22,119.2,159.8,0.0,0.0,0.3008,29.19,36.6,54.22,68.25,90.56,120.4,170.6,281.0,413.8,3838.0,-0.0002129,0.008736,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223,-10.27,14.35,-343.0,-36.47,-24.45,-14.64,-10.28,-7.707,-5.703,-4.387,-2.916,-2.59,0.0,0.02464,81.56,0.008736,17.66,0.0002235,10.3,-0.007095,-8.62,0.000436,8.805,1.0
0.939,9.03,3.87,7.39,1.0,0.1224,0.002691,0.4622,0.1239,0.1552,0.195,0.1224,1.0,0.3318,0.2637,0.0931,0.997,0.1238,0.002691,0.3318,1.0,0.173,0.03653,0.348,0.03812,0.4622,0.2637,0.173,1.0,0.0565,0.3367,0.4814,0.1239,0.0931,0.03653,0.0565,1.0,0.0954,0.02415,0.1552,0.997,0.348,0.3367,0.0954,1.0,0.1584,0.195,0.1238,0.03812,0.4814,0.02415,0.1584,1.0,3.002,0.09314,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,49.75,143.0,192.0,0.0,0.0,0.1862,35.12,43.7,64.7,81.7,108.6,144.4,204.8,337.2,497.0,4492.0,-0.001097,0.03384,-5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.1,46.72,-1110.0,-119.75,-80.75,-48.66,-34.38,-25.86,-19.11,-14.9,-9.945,-8.6,0.0,0.0,272.0,0.03384,57.84,0.001097,34.12,-0.03653,-23.84,0.00219,28.83,1.0
0.9526,5.406,5.055,7.543,1.0,0.1224,0.002691,0.4622,0.1239,0.1764,0.197,0.1224,1.0,0.3318,0.2637,0.0931,0.9917,0.03738,0.002691,0.3318,1.0,0.173,0.03653,0.3623,0.01292,0.4622,0.2637,0.173,1.0,0.0565,0.3845,0.5244,0.1239,0.0931,0.03653,0.0565,1.0,0.0966,0.013954,0.1764,0.9917,0.3623,0.3845,0.0966,1.0,0.104,0.197,0.03738,0.01292,0.5244,0.013954,0.104,1.0,3.0,0.08215,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.94,100.4,132.8,0.0,0.0,0.2742,23.9,31.4,46.16,58.16,76.5,101.7,144.0,235.9,346.0,3834.0,-5.46e-05,0.01823,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,8.59,13.59,-767.5,-0.9893,0.0,0.9487,2.576,3.2,4.793,6.25,8.55,12.42,21.34,32.62,369.2,0.01823,16.08,0.0003045,8.98,-0.00182,8.56,0.000359,8.08,1.0
0.758,8.4,6.91,1.103,1.0,0.1224,0.002691,0.4622,0.1239,0.127,0.0979,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2312,0.002691,0.3318,1.0,0.173,0.03653,0.353,0.0749,0.4622,0.2637,0.173,1.0,0.0565,0.2773,0.1941,0.1239,0.0931,0.03653,0.0565,1.0,0.09357,0.03073,0.127,0.9995,0.353,0.2773,0.09357,1.0,0.2328,0.0979,0.2312,0.0749,0.1941,0.03073,0.2328,1.0,3.002,0.07214,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22.33,158.4,217.1,0.0,0.0,0.4111,40.25,46.03,69.25,88.3,120.1,159.6,225.5,374.8,556.5,5280.0,-0.00116,0.0657,-7.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.62,-49.44,73.06,-1792.0,-181.1,-119.8,-70.6,-48.94,-36.28,-27.77,-19.06,-14.24,-9.766,0.0,0.0,2378.0,0.0657,88.25,0.001934,50.28,-0.0386,-31.22,0.00309,44.2,1.0
0.7173,1.358,2.68,7.594,1.0,0.1224,0.002691,0.4622,0.1239,0.2937,0.2018,0.1224,1.0,0.3318,0.2637,0.0931,0.9077,0.007538,0.002691,0.3318,1.0,0.173,0.03653,0.3762,0.002281,0.4622,0.2637,0.173,1.0,0.0565,0.6416,0.543,0.1239,0.0931,0.03653,0.0565,1.0,0.09845,0.01055,0.2937,0.9077,0.3762,0.6416,0.09845,1.0,0.2388,0.2018,0.007538,0.002281,0.543,0.01055,0.2388,1.0,3.002,0.1197,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,88.2,48.9,62.78,0.0,0.0,0.225,9.92,16.92,22.34,29.9,39.06,51.62,72.06,113.94,162.6,5900.0,-0.0002158,0.0644,-42.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.195,60.03,88.7,-2854.0,0.0,0.0,11.92,17.28,23.2,33.72,44.06,59.44,85.8,145.5,220.0,2172.0,0.0644,107.06,0.000998,61.06,-0.007187,122.75,0.001213,53.62,1.0
0.967,5.0,7.09,6.01,1.0,0.1224,0.002691,0.4622,0.1239,0.1685,0.1832,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.03336,0.002691,0.3318,1.0,0.173,0.03653,0.3728,0.01291,0.4622,0.2637,0.173,1.0,0.0565,0.3696,0.501,0.1239,0.0931,0.03653,0.0565,1.0,0.09625,0.01237,0.1685,0.993,0.3728,0.3696,0.09625,1.0,0.08844,0.1832,0.03336,0.01291,0.501,0.01237,0.08844,1.0,3.0,0.06183,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.2,91.75,121.9,0.0,0.0,0.3823,22.06,28.56,42.28,52.94,69.8,92.75,131.5,215.8,317.0,3138.0,0.000287,0.012985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484,17.22,23.78,-110.25,0.0,0.0,4.34,4.92,7.453,9.58,13.016,17.33,24.53,40.84,60.75,567.0,0.01299,29.36,0.000287,17.22,0.00957,18.77,0.0005736,14.63,1.0
0.958,6.586,4.875,8.16,1.0,0.1224,0.002691,0.4622,0.1239,0.1709,0.1992,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.053,0.002691,0.3318,1.0,0.173,0.03653,0.3572,0.01761,0.4622,0.2637,0.173,1.0,0.0565,0.3718,0.522,0.1239,0.0931,0.03653,0.0565,1.0,0.0963,0.016,0.1709,0.993,0.3572,0.3718,0.0963,1.0,0.11176,0.1992,0.053,0.01761,0.522,0.016,0.11176,1.0,3.002,0.08545,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.56,110.94,147.4,0.0,0.0,0.2426,26.64,34.53,51.16,64.06,84.5,112.3,159.1,261.0,383.2,3814.0,-0.0002515,0.01848,-11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,-2.016,3.67,-743.0,-6.8,-4.92,-3.256,-2.344,-1.716,-1.18,-0.5596,-0.2837,-0.1796,0.0,0.0,306.2,0.01848,4.188,0.0002527,2.062,-0.00838,-1.816,0.000504,1.878,1.0
0.948,6.67,7.758,9.79,1.0,0.1224,0.002691,0.4622,0.1239,0.1786,0.1931,0.1224,1.0,0.3318,0.2637,0.0931,0.9907,0.02919,0.002691,0.3318,1.0,0.173,0.03653,0.3677,0.010544,0.4622,0.2637,0.173,1.0,0.0565,0.3904,0.521,0.1239,0.0931,0.03653,0.0565,1.0,0.09674,0.01264,0.1786,0.9907,0.3677,0.3904,0.09674,1.0,0.09875,0.1931,0.02919,0.010544,0.521,0.01264,0.09875,1.0,3.0,0.07666,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,54.9,92.7,122.4,0.0,0.0,0.3127,22.0,29.08,42.6,53.8,70.7,93.94,133.1,217.8,319.0,3696.0,0.0001004,0.01706,-9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465,16.27,23.7,-632.0,0.0,0.0,3.465,4.652,6.406,9.09,11.97,16.11,23.2,39.25,59.16,572.5,0.01706,28.75,0.0003357,16.47,0.003345,17.55,0.0004358,14.38,1.0
0.893,3.479,2.658,1.615,1.0,0.1224,0.002691,0.4622,0.1239,0.1407,0.1534,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.1628,0.002691,0.3318,1.0,0.173,0.03653,0.354,0.053,0.4622,0.2637,0.173,1.0,0.0565,0.3066,0.3694,0.1239,0.0931,0.03653,0.0565,1.0,0.09454,0.02586,0.1407,0.999,0.354,0.3066,0.09454,1.0,0.1772,0.1534,0.1628,0.053,0.3694,0.02586,0.1772,1.0,3.002,0.06866,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.77,141.6,192.1,0.0,0.0,0.3347,35.53,42.38,62.88,80.0,107.44,142.9,202.1,334.5,495.0,4610.0,-0.000666,0.0362,-4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,-32.72,47.34,-1135.0,-118.5,-78.75,-46.62,-32.44,-24.12,-18.25,-13.03,-9.33,-7.207,0.0,0.0,1113.0,0.0362,57.53,0.001033,33.06,-0.0222,-23.1,0.001697,28.78,1.0
0.897,9.01,2.045,7.0,1.0,0.1224,0.002691,0.4622,0.1239,0.1539,0.1991,0.1224,1.0,0.3318,0.2637,0.0931,0.9976,0.1538,0.002691,0.3318,1.0,0.173,0.03653,0.3428,0.04553,0.4622,0.2637,0.173,1.0,0.0565,0.3328,0.476,0.1239,0.0931,0.03653,0.0565,1.0,0.0953,0.02824,0.1539,0.9976,0.3428,0.3328,0.0953,1.0,0.1858,0.1991,0.1538,0.04553,0.476,0.02824,0.1858,1.0,3.002,0.10925,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.03,159.6,214.5,0.0,0.0,0.11066,39.28,48.6,72.0,91.06,121.2,161.1,228.4,376.5,555.0,5024.0,-0.001928,0.05295,-8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.62,69.25,-1645.0,-177.8,-119.9,-72.3,-51.06,-38.4,-28.44,-22.17,-14.83,-12.76,0.0,0.0,420.0,0.053,85.8,0.001928,50.66,-0.0642,-31.73,0.003847,42.75,1.0
0.961,6.367,6.742,8.75,1.0,0.1224,0.002691,0.4622,0.1239,0.1754,0.194,0.1224,1.0,0.3318,0.2637,0.0931,0.9917,0.035,0.002691,0.3318,1.0,0.173,0.03653,0.365,0.01241,0.4622,0.2637,0.173,1.0,0.0565,0.383,0.52,0.1239,0.0931,0.03653,0.0565,1.0,0.09656,0.01343,0.1754,0.9917,0.365,0.383,0.09656,1.0,0.10016,0.194,0.035,0.01241,0.52,0.01343,0.10016,1.0,3.0,0.07733,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,54.4,97.4,128.9,0.0,0.0,0.301,23.22,30.45,44.8,56.4,74.25,98.6,139.8,228.9,335.8,3664.0,4.16e-05,0.01514,-8.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,11.57,17.2,-599.5,0.0,0.0,2.209,3.344,4.44,6.51,8.484,11.46,16.55,28.11,42.53,424.2,0.01514,20.73,0.000286,11.8,0.001387,11.88,0.0003276,10.39,1.0
0.7886,9.664,1.307,3.322,1.0,0.1224,0.002691,0.4622,0.1239,0.1366,0.1619,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2893,0.002691,0.3318,1.0,0.173,0.03653,0.338,0.08325,0.4622,0.2637,0.173,1.0,0.0565,0.295,0.3323,0.1239,0.0931,0.03653,0.0565,1.0,0.0941,0.04312,0.1366,0.9995,0.338,0.295,0.0941,1.0,0.2976,0.1619,0.2893,0.08325,0.3323,0.04312,0.2976,1.0,3.006,0.1412,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,36.06,210.4,286.8,0.0,0.0,0.08923,53.2,62.1,92.7,118.2,159.8,212.2,300.0,497.5,737.0,6764.0,-0.005245,0.10876,-14.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.125,-101.5,141.9,-3390.0,-360.5,-241.5,-144.5,-101.56,-76.06,-56.3,-43.25,-28.78,-25.55,0.0,0.2362,875.5,0.1089,174.4,0.005367,101.75,-0.1744,-48.22,0.01056,87.0,1.0
0.8086,2.79,4.53,7.906,1.0,0.1224,0.002691,0.4622,0.1239,0.2238,0.1963,0.1224,1.0,0.3318,0.2637,0.0931,0.969,0.01021,0.002691,0.3318,1.0,0.173,0.03653,0.379,0.003464,0.4622,0.2637,0.173,1.0,0.0565,0.4897,0.5337,0.1239,0.0931,0.03653,0.0565,1.0,0.0984,0.010475,0.2238,0.969,0.379,0.4897,0.0984,1.0,0.1416,0.1963,0.01021,0.003464,0.5337,0.010475,0.1416,1.0,3.0,0.09454,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,70.3,66.75,86.3,0.0,0.0,0.2905,14.945,21.94,30.28,39.75,51.66,68.6,96.6,156.1,226.4,4710.0,5.007e-05,0.0402,-24.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.402,42.22,61.6,-1660.0,0.0,0.0,8.96,12.08,16.61,23.61,31.06,41.8,60.22,101.9,153.6,1488.0,0.0402,74.7,0.0006905,42.78,0.001668,63.25,0.0007405,37.38,1.0
0.9766,7.68,9.57,9.53,1.0,0.1224,0.002691,0.4622,0.1239,0.1702,0.1877,0.1224,1.0,0.3318,0.2637,0.0931,0.9927,0.036,0.002691,0.3318,1.0,0.173,0.03653,0.369,0.01336,0.4622,0.2637,0.173,1.0,0.0565,0.3726,0.508,0.1239,0.0931,0.03653,0.0565,1.0,0.0963,0.01304,0.1702,0.9927,0.369,0.3726,0.0963,1.0,0.0936,0.1877,0.036,0.01336,0.508,0.01304,0.0936,1.0,3.0,0.06775,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,48.44,95.3,126.5,0.0,0.0,0.3489,22.88,29.7,43.94,55.06,72.56,96.44,136.6,224.2,329.0,3264.0,0.0001822,0.01044,-2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008,13.63,19.22,-199.5,-0.02333,0.0,3.367,3.865,5.723,7.57,10.17,13.6,19.42,32.53,48.66,459.8,0.010445,23.56,0.0002267,13.695,0.006073,14.31,0.0004086,11.76,1.0
0.9263,3.525,3.973,5.676,1.0,0.1224,0.002691,0.4622,0.1239,0.1838,0.1954,0.1224,1.0,0.3318,0.2637,0.0931,0.989,0.02571,0.002691,0.3318,1.0,0.173,0.03653,0.3672,0.00915,0.4622,0.2637,0.173,1.0,0.0565,0.4016,0.5264,0.1239,0.0931,0.03653,0.0565,1.0,0.097,0.01241,0.1838,0.989,0.3672,0.4016,0.097,1.0,0.10266,0.1954,0.02571,0.00915,0.5264,0.01241,0.10266,1.0,3.0,0.08154,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,58.5,90.75,119.5,0.0,0.0,0.2944,21.39,28.55,41.62,52.8,69.3,92.06,130.4,213.1,312.0,3934.0,5.81e-05,0.02197,-13.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,18.2,26.9,-871.0,0.0,0.0,3.605,5.242,7.03,10.22,13.36,18.03,26.02,44.12,66.7,659.0,0.02197,32.47,0.0004084,18.52,0.001937,20.06,0.0004666,16.27,1.0
0.9785,7.176,6.203,8.484,1.0,0.1224,0.002691,0.4622,0.1239,0.1686,0.1952,0.1224,1.0,0.3318,0.2637,0.0931,0.9937,0.05197,0.002691,0.3318,1.0,0.173,0.03653,0.3599,0.01772,0.4622,0.2637,0.173,1.0,0.0565,0.3674,0.515,0.1239,0.0931,0.03653,0.0565,1.0,0.0962,0.01555,0.1686,0.9937,0.3599,0.3674,0.0962,1.0,0.10736,0.1952,0.05197,0.01772,0.515,0.01555,0.10736,1.0,3.002,0.07886,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.8,108.25,144.0,0.0,0.0,0.277,26.08,33.66,49.94,62.44,82.44,109.5,155.2,254.9,374.2,3562.0,-0.0001224,0.0118,-7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172,0.6646,2.799,-492.0,-1.802,-1.03,-0.309,0.0,0.2083,0.4395,0.6274,0.929,1.406,2.574,4.234,198.2,0.0118,2.877,0.0001547,1.37,-0.004078,0.614,0.000277,1.316,1.0
0.7935,8.02,2.826,2.203,1.0,0.1224,0.002691,0.4622,0.1239,0.1334,0.1415,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2693,0.002691,0.3318,1.0,0.173,0.03653,0.3425,0.0801,0.4622,0.2637,0.173,1.0,0.0565,0.2893,0.2915,0.1239,0.0931,0.03653,0.0565,1.0,0.09393,0.0387,0.1334,0.9995,0.3425,0.2893,0.09393,1.0,0.275,0.1415,0.2693,0.0801,0.2915,0.0387,0.275,1.0,3.004,0.1132,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.64,190.9,260.8,0.0,0.0,0.2114,48.4,56.06,83.9,107.0,145.0,192.6,272.2,451.5,669.5,6150.0,-0.00341,0.0866,-12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,-82.0,116.0,-2776.0,-293.2,-195.9,-116.75,-81.7,-61.0,-45.53,-34.12,-23.23,-19.88,0.0,0.11395,1455.0,0.0867,142.0,0.003757,82.4,-0.1135,-42.94,0.007145,70.9,1.0
0.8794,5.105,6.57,2.59,1.0,0.1224,0.002691,0.4622,0.1239,0.1417,0.1453,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.1076,0.002691,0.3318,1.0,0.173,0.03653,0.3667,0.04007,0.4622,0.2637,0.173,1.0,0.0565,0.3113,0.378,0.1239,0.0931,0.03653,0.0565,1.0,0.09467,0.01875,0.1417,0.998,0.3667,0.3113,0.09467,1.0,0.1245,0.1453,0.1076,0.04007,0.378,0.01875,0.1245,1.0,3.0,0.04535,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,113.9,154.1,0.0,0.0,0.4497,28.48,34.25,50.78,64.5,86.4,114.8,162.6,269.0,397.5,3964.0,0.0002198,0.0315,-1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,-4.95,10.945,-542.5,-22.16,-13.99,-7.875,-5.312,-3.93,-2.53,-1.984,-0.6436,0.0,1.666,3.648,1363.0,0.0315,12.016,0.0004168,6.266,0.007324,-4.344,0.0006366,5.918,1.0
0.925,7.617,2.225,6.707,1.0,0.1224,0.002691,0.4622,0.1239,0.1578,0.2021,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.1257,0.002691,0.3318,1.0,0.173,0.03653,0.345,0.0378,0.4622,0.2637,0.173,1.0,0.0565,0.3416,0.495,0.1239,0.0931,0.03653,0.0565,1.0,0.0955,0.02502,0.1578,0.9966,0.345,0.3416,0.0955,1.0,0.1642,0.2021,0.1257,0.0378,0.495,0.02502,0.1642,1.0,3.002,0.1039,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,55.3,148.2,198.8,0.0,0.0,0.1312,36.28,45.4,67.3,84.8,112.6,149.8,212.2,349.5,515.0,4644.0,-0.00143,0.04327,-9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.34,53.4,-1264.0,-137.5,-93.0,-56.25,-39.7,-29.84,-22.27,-17.42,-11.73,-9.81,0.0,0.0,381.8,0.0433,66.3,0.00143,39.34,-0.04764,-26.53,0.002855,33.06,1.0
