like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.9897,7.504,7.625,4.58,1.0,0.1683,0.003683,0.6963,0.1874,0.2524,0.383,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.4558,0.003683,0.2155,1.0,0.0729,0.03693,0.2598,0.09784,0.6963,0.219,0.0729,1.0,0.10846,0.3438,0.5786,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.1263,0.2524,0.9907,0.2598,0.3438,0.1682,1.0,0.5146,0.383,0.4558,0.09784,0.5786,0.1263,0.5146,1.0,1.0
0.981,3.488,7.445,1.877,1.0,0.1683,0.003683,0.6963,0.1874,0.2396,0.3125,0.1683,1.0,0.2155,0.219,0.1599,0.9893,0.387,0.003683,0.2155,1.0,0.0729,0.03693,0.3054,0.1185,0.6963,0.219,0.0729,1.0,0.10846,0.329,0.507,0.1874,0.1599,0.03693,0.10846,1.0,0.1669,0.0956,0.2396,0.9893,0.3054,0.329,0.1669,1.0,0.4348,0.3125,0.387,0.1185,0.507,0.0956,0.4348,1.0,1.0
0.9927,6.9,7.64,9.98,1.0,0.1683,0.003683,0.6963,0.1874,0.3516,0.4446,0.1683,1.0,0.2155,0.219,0.1599,0.9575,0.278,0.003683,0.2155,1.0,0.0729,0.03693,0.2573,0.06186,0.6963,0.219,0.0729,1.0,0.10846,0.4878,0.723,0.1874,0.1599,0.03693,0.10846,1.0,0.1746,0.1063,0.3516,0.9575,0.2573,0.4878,0.1746,1.0,0.459,0.4446,0.278,0.06186,0.723,0.1063,0.459,1.0,1.0
0.9937,9.05,6.883,6.387,1.0,0.1683,0.003683,0.6963,0.1874,0.2656,0.4104,0.1683,1.0,0.2155,0.219,0.1599,0.9883,0.4534,0.003683,0.2155,1.0,0.0729,0.03693,0.2489,0.0908,0.6963,0.219,0.0729,1.0,0.10846,0.3623,0.6157,0.1874,0.1599,0.03693,0.10846,1.0,0.1693,0.1328,0.2656,0.9883,0.2489,0.3623,0.1693,1.0,0.5264,0.4104,0.4534,0.0908,0.6157,0.1328,0.5264,1.0,1.0
0.985,8.52,1.264,5.887,1.0,0.1683,0.003683,0.6963,0.1874,0.2651,0.4463,0.1683,1.0,0.2155,0.219,0.1599,0.9893,0.515,0.003683,0.2155,1.0,0.0729,0.03693,0.2233,0.0891,0.6963,0.219,0.0729,1.0,0.10846,0.3596,0.634,0.1874,0.1599,0.03693,0.10846,1.0,0.1692,0.1582,0.2651,0.9893,0.2233,0.3596,0.1692,1.0,0.5874,0.4463,0.515,0.0891,0.634,0.1582,0.5874,1.0,1.0
0.982,5.26,2.904,9.71,1.0,0.1683,0.003683,0.6963,0.1874,0.393,0.477,0.1683,1.0,0.2155,0.219,0.1599,0.9365,0.2559,0.003683,0.2155,1.0,0.0729,0.03693,0.2319,0.04926,0.6963,0.219,0.0729,1.0,0.10846,0.547,0.764,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.1106,0.393,0.9365,0.2319,0.547,0.1761,1.0,0.4934,0.477,0.2559,0.04926,0.764,0.1106,0.4934,1.0,1.0
0.973,4.816,5.434,1.954,1.0,0.1683,0.003683,0.6963,0.1874,0.2245,0.3418,0.1683,1.0,0.2155,0.219,0.1599,0.995,0.4983,0.003683,0.2155,1.0,0.0729,0.03693,0.265,0.1101,0.6963,0.219,0.0729,1.0,0.10846,0.304,0.501,0.1874,0.1599,0.03693,0.10846,1.0,0.1658,0.1265,0.2245,0.995,0.265,0.304,0.1658,1.0,0.531,0.3418,0.4983,0.1101,0.501,0.1265,0.531,1.0,1.0
0.9575,5.27,3.436,1.657,1.0,0.1683,0.003683,0.6963,0.1874,0.2129,0.3555,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.5664,0.003683,0.2155,1.0,0.0729,0.03693,0.2449,0.10986,0.6963,0.219,0.0729,1.0,0.10846,0.2856,0.4883,0.1874,0.1599,0.03693,0.10846,1.0,0.1647,0.1481,0.2129,0.997,0.2449,0.2856,0.1647,1.0,0.59,0.3555,0.5664,0.10986,0.4883,0.1481,0.59,1.0,1.0
0.9785,3.922,6.83,7.195,1.0,0.1683,0.003683,0.6963,0.1874,0.3877,0.4307,0.1683,1.0,0.2155,0.219,0.1599,0.936,0.2013,0.003683,0.2155,1.0,0.0729,0.03693,0.276,0.05402,0.6963,0.219,0.0729,1.0,0.10846,0.542,0.729,0.1874,0.1599,0.03693,0.10846,1.0,0.1757,0.0907,0.3877,0.936,0.276,0.542,0.1757,1.0,0.4304,0.4307,0.2013,0.05402,0.729,0.0907,0.4304,1.0,1.0
0.992,7.844,3.564,5.83,1.0,0.1683,0.003683,0.6963,0.1874,0.2712,0.4326,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4717,0.003683,0.2155,1.0,0.0729,0.03693,0.236,0.0874,0.6963,0.219,0.0729,1.0,0.10846,0.3694,0.636,0.1874,0.1599,0.03693,0.10846,1.0,0.1697,0.1432,0.2712,0.9873,0.236,0.3694,0.1697,1.0,0.551,0.4326,0.4717,0.0874,0.636,0.1432,0.551,1.0,1.0
0.996,9.82,5.074,8.32,1.0,0.1683,0.003683,0.6963,0.1874,0.2842,0.4392,0.1683,1.0,0.2155,0.219,0.1599,0.984,0.4397,0.003683,0.2155,1.0,0.0729,0.03693,0.2382,0.08276,0.6963,0.219,0.0729,1.0,0.10846,0.3884,0.6577,0.1874,0.1599,0.03693,0.10846,1.0,0.1707,0.1372,0.2842,0.984,0.2382,0.3884,0.1707,1.0,0.5337,0.4392,0.4397,0.08276,0.6577,0.1372,0.5337,1.0,1.0
0.981,9.06,5.35,4.836,1.0,0.1683,0.003683,0.6963,0.1874,0.2433,0.3975,0.1683,1.0,0.2155,0.219,0.1599,0.993,0.514,0.003683,0.2155,1.0,0.0729,0.03693,0.2422,0.0984,0.6963,0.219,0.0729,1.0,0.10846,0.3293,0.572,0.1874,0.1599,0.03693,0.10846,1.0,0.1675,0.1445,0.2433,0.993,0.2422,0.3293,0.1675,1.0,0.564,0.3975,0.514,0.0984,0.572,0.1445,0.564,1.0,1.0
0.9404,1.916,9.516,4.754,1.0,0.1683,0.003683,0.6963,0.1874,0.4263,0.358,0.1683,1.0,0.2155,0.219,0.1599,0.89,0.0932,0.003683,0.2155,1.0,0.0729,0.03693,0.37,0.0613,0.6963,0.219,0.0729,1.0,0.10846,0.607,0.6685,0.1874,0.1599,0.03693,0.10846,1.0,0.1742,0.06174,0.4263,0.89,0.37,0.607,0.1742,1.0,0.3677,0.358,0.0932,0.0613,0.6685,0.06174,0.3677,1.0,1.0
0.9727,9.625,7.504,4.094,1.0,0.1683,0.003683,0.6963,0.1874,0.228,0.3674,0.1683,1.0,0.2155,0.219,0.1599,0.995,0.525,0.003683,0.2155,1.0,0.0729,0.03693,0.2502,0.10535,0.6963,0.219,0.0729,1.0,0.10846,0.3079,0.5254,0.1874,0.1599,0.03693,0.10846,1.0,0.1661,0.1396,0.228,0.995,0.2502,0.3079,0.1661,1.0,0.5605,0.3674,0.525,0.10535,0.5254,0.1396,0.5605,1.0,1.0
0.941,6.477,2.14,1.549,1.0,0.1683,0.003683,0.6963,0.1874,0.2029,0.365,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.6187,0.003683,0.2155,1.0,0.0729,0.03693,0.231,0.1114,0.6963,0.219,0.0729,1.0,0.10846,0.27,0.475,0.1874,0.1599,0.03693,0.10846,1.0,0.1636,0.1669,0.2029,0.9985,0.231,0.27,0.1636,1.0,0.6357,0.365,0.6187,0.1114,0.475,0.1669,0.6357,1.0,1.0
0.995,6.543,8.555,8.67,1.0,0.1683,0.003683,0.6963,0.1874,0.3376,0.4312,0.1683,1.0,0.2155,0.219,0.1599,0.963,0.285,0.003683,0.2155,1.0,0.0729,0.03693,0.266,0.06714,0.6963,0.219,0.0729,1.0,0.10846,0.4685,0.705,0.1874,0.1599,0.03693,0.10846,1.0,0.174,0.1042,0.3376,0.963,0.266,0.4685,0.174,1.0,0.4478,0.4312,0.285,0.06714,0.705,0.1042,0.4478,1.0,1.0
0.902,2.07,7.2,8.47,1.0,0.1683,0.003683,0.6963,0.1874,0.5283,0.4155,0.1683,1.0,0.2155,0.219,0.1599,0.8013,0.0833,0.003683,0.2155,1.0,0.0729,0.03693,0.2878,0.03143,0.6963,0.219,0.0729,1.0,0.10846,0.751,0.734,0.1874,0.1599,0.03693,0.10846,1.0,0.1725,0.07184,0.5283,0.8013,0.2878,0.751,0.1725,1.0,0.4985,0.4155,0.0833,0.03143,0.734,0.07184,0.4985,1.0,1.0
0.995,4.863,9.375,5.25,1.0,0.1683,0.003683,0.6963,0.1874,0.3076,0.3894,0.1683,1.0,0.2155,0.219,0.1599,0.9727,0.2893,0.003683,0.2155,1.0,0.0729,0.03693,0.2927,0.08276,0.6963,0.219,0.0729,1.0,0.10846,0.4268,0.653,0.1874,0.1599,0.03693,0.10846,1.0,0.172,0.0952,0.3076,0.9727,0.2927,0.4268,0.172,1.0,0.414,0.3894,0.2893,0.08276,0.653,0.0952,0.414,1.0,1.0
0.999,6.85,9.266,7.438,1.0,0.1683,0.003683,0.6963,0.1874,0.3105,0.4153,0.1683,1.0,0.2155,0.219,0.1599,0.9736,0.3235,0.003683,0.2155,1.0,0.0729,0.03693,0.2703,0.07715,0.6963,0.219,0.0729,1.0,0.10846,0.429,0.6733,0.1874,0.1599,0.03693,0.10846,1.0,0.1724,0.10724,0.3105,0.9736,0.2703,0.429,0.1724,1.0,0.4512,0.4153,0.3235,0.07715,0.6733,0.10724,0.4512,1.0,1.0
0.94,2.994,1.151,8.93,1.0,0.1683,0.003683,0.6963,0.1874,0.482,0.485,0.1683,1.0,0.2155,0.219,0.1599,0.8667,0.1681,0.003683,0.2155,1.0,0.0729,0.03693,0.2128,0.0318,0.6963,0.219,0.0729,1.0,0.10846,0.6763,0.792,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.0985,0.482,0.8667,0.2128,0.6763,0.1761,1.0,0.5312,0.485,0.1681,0.0318,0.792,0.0985,0.5312,1.0,1.0
0.9956,3.646,1.3125,4.81,1.0,0.1683,0.003683,0.6963,0.1874,0.34,0.475,0.1683,1.0,0.2155,0.219,0.1599,0.9644,0.3496,0.003683,0.2155,1.0,0.0729,0.03693,0.2291,0.0637,0.6963,0.219,0.0729,1.0,0.10846,0.469,0.7334,0.1874,0.1599,0.03693,0.10846,1.0,0.1741,0.1276,0.34,0.9644,0.2291,0.469,0.1741,1.0,0.5146,0.475,0.3496,0.0637,0.7334,0.1276,0.5146,1.0,1.0
0.985,3.424,1.231,5.973,1.0,0.1683,0.003683,0.6963,0.1874,0.384,0.4841,0.1683,1.0,0.2155,0.219,0.1599,0.9424,0.2803,0.003683,0.2155,1.0,0.0729,0.03693,0.2256,0.05142,0.6963,0.219,0.0729,1.0,0.10846,0.533,0.765,0.1874,0.1599,0.03693,0.10846,1.0,0.1759,0.11676,0.384,0.9424,0.2256,0.533,0.1759,1.0,0.5054,0.4841,0.2803,0.05142,0.765,0.11676,0.5054,1.0,1.0
0.9956,8.0,5.57,6.242,1.0,0.1683,0.003683,0.6963,0.1874,0.2754,0.4224,0.1683,1.0,0.2155,0.219,0.1599,0.986,0.4404,0.003683,0.2155,1.0,0.0729,0.03693,0.2458,0.0868,0.6963,0.219,0.0729,1.0,0.10846,0.376,0.6367,0.1874,0.1599,0.03693,0.10846,1.0,0.17,0.1329,0.2754,0.986,0.2458,0.376,0.17,1.0,0.5244,0.4224,0.4404,0.0868,0.6367,0.1329,0.5244,1.0,1.0
0.9966,7.094,1.474,8.04,1.0,0.1683,0.003683,0.6963,0.1874,0.3196,0.4756,0.1683,1.0,0.2155,0.219,0.1599,0.9727,0.3997,0.003683,0.2155,1.0,0.0729,0.03693,0.2241,0.0702,0.6963,0.219,0.0729,1.0,0.10846,0.4387,0.7163,0.1874,0.1599,0.03693,0.10846,1.0,0.173,0.1383,0.3196,0.9727,0.2241,0.4387,0.173,1.0,0.5376,0.4756,0.3997,0.0702,0.7163,0.1383,0.5376,1.0,1.0
0.962,3.627,7.02,8.39,1.0,0.1683,0.003683,0.6963,0.1874,0.428,0.4329,0.1683,1.0,0.2155,0.219,0.1599,0.908,0.1592,0.003683,0.2155,1.0,0.0729,0.03693,0.2751,0.04483,0.6963,0.219,0.0729,1.0,0.10846,0.6016,0.741,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.0852,0.428,0.908,0.2751,0.6016,0.1763,1.0,0.4426,0.4329,0.1592,0.04483,0.741,0.0852,0.4426,1.0,1.0
0.993,4.668,8.945,5.746,1.0,0.1683,0.003683,0.6963,0.1874,0.325,0.4001,0.1683,1.0,0.2155,0.219,0.1599,0.9663,0.2656,0.003683,0.2155,1.0,0.0729,0.03693,0.2905,0.0756,0.6963,0.219,0.0729,1.0,0.10846,0.452,0.675,0.1874,0.1599,0.03693,0.10846,1.0,0.1731,0.0938,0.325,0.9663,0.2905,0.452,0.1731,1.0,0.4124,0.4001,0.2656,0.0756,0.675,0.0938,0.4124,1.0,1.0
0.9893,8.36,5.688,5.285,1.0,0.1683,0.003683,0.6963,0.1874,0.256,0.4058,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.4797,0.003683,0.2155,1.0,0.0729,0.03693,0.2457,0.094,0.6963,0.219,0.0729,1.0,0.10846,0.3484,0.5986,0.1874,0.1599,0.03693,0.10846,1.0,0.1686,0.138,0.256,0.99,0.2457,0.3484,0.1686,1.0,0.5425,0.4058,0.4797,0.094,0.5986,0.138,0.5425,1.0,1.0
0.9854,3.041,2.297,1.714,1.0,0.1683,0.003683,0.6963,0.1874,0.2468,0.3916,0.1683,1.0,0.2155,0.219,0.1599,0.992,0.491,0.003683,0.2155,1.0,0.0729,0.03693,0.249,0.098,0.6963,0.219,0.0729,1.0,0.10846,0.335,0.5747,0.1874,0.1599,0.03693,0.10846,1.0,0.1677,0.137,0.2468,0.992,0.249,0.335,0.1677,1.0,0.544,0.3916,0.491,0.098,0.5747,0.137,0.544,1.0,1.0
0.9434,2.305,9.01,6.066,1.0,0.1683,0.003683,0.6963,0.1874,0.443,0.3857,0.1683,1.0,0.2155,0.219,0.1599,0.8853,0.1041,0.003683,0.2155,1.0,0.0729,0.03693,0.3335,0.0503,0.6963,0.219,0.0729,1.0,0.10846,0.6284,0.699,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.06836,0.443,0.8853,0.3335,0.6284,0.1752,1.0,0.4023,0.3857,0.1041,0.0503,0.699,0.06836,0.4023,1.0,1.0
0.9966,7.426,3.3,6.64,1.0,0.1683,0.003683,0.6963,0.1874,0.2903,0.4473,0.1683,1.0,0.2155,0.219,0.1599,0.9824,0.4346,0.003683,0.2155,1.0,0.0729,0.03693,0.235,0.08044,0.6963,0.219,0.0729,1.0,0.10846,0.397,0.6694,0.1874,0.1599,0.03693,0.10846,1.0,0.1711,0.1383,0.2903,0.9824,0.235,0.397,0.1711,1.0,0.536,0.4473,0.4346,0.08044,0.6694,0.1383,0.536,1.0,1.0
0.859,1.322,1.894,7.305,1.0,0.1683,0.003683,0.6963,0.1874,0.5854,0.458,0.1683,1.0,0.2155,0.219,0.1599,0.7236,0.0867,0.003683,0.2155,1.0,0.0729,0.03693,0.2097,0.02037,0.6963,0.219,0.0729,1.0,0.10846,0.831,0.7754,0.1874,0.1599,0.03693,0.10846,1.0,0.1676,0.0812,0.5854,0.7236,0.2097,0.831,0.1676,1.0,0.5967,0.458,0.0867,0.02037,0.7754,0.0812,0.5967,1.0,1.0
0.9873,7.96,4.0,5.04,1.0,0.1683,0.003683,0.6963,0.1874,0.2568,0.417,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.496,0.003683,0.2155,1.0,0.0729,0.03693,0.2383,0.09296,0.6963,0.219,0.0729,1.0,0.10846,0.3484,0.6055,0.1874,0.1599,0.03693,0.10846,1.0,0.1686,0.145,0.2568,0.9907,0.2383,0.3484,0.1686,1.0,0.5596,0.417,0.496,0.09296,0.6055,0.145,0.5596,1.0,1.0
0.9897,8.945,5.016,5.95,1.0,0.1683,0.003683,0.6963,0.1874,0.261,0.4172,0.1683,1.0,0.2155,0.219,0.1599,0.9897,0.482,0.003683,0.2155,1.0,0.0729,0.03693,0.2406,0.0916,0.6963,0.219,0.0729,1.0,0.10846,0.3547,0.6123,0.1874,0.1599,0.03693,0.10846,1.0,0.169,0.1416,0.261,0.9897,0.2406,0.3547,0.169,1.0,0.55,0.4172,0.482,0.0916,0.6123,0.1416,0.55,1.0,1.0
0.997,5.754,9.58,4.87,1.0,0.1683,0.003683,0.6963,0.1874,0.2808,0.3794,0.1683,1.0,0.2155,0.219,0.1599,0.982,0.3506,0.003683,0.2155,1.0,0.0729,0.03693,0.2847,0.092,0.6963,0.219,0.0729,1.0,0.10846,0.387,0.6177,0.1874,0.1599,0.03693,0.10846,1.0,0.1703,0.10376,0.2808,0.982,0.2847,0.387,0.1703,1.0,0.442,0.3794,0.3506,0.092,0.6177,0.10376,0.442,1.0,1.0
0.931,7.348,5.12,1.063,1.0,0.1683,0.003683,0.6963,0.1874,0.1885,0.3164,0.1683,1.0,0.2155,0.219,0.1599,0.999,0.603,0.003683,0.2155,1.0,0.0729,0.03693,0.2466,0.1182,0.6963,0.219,0.0729,1.0,0.10846,0.2505,0.4114,0.1874,0.1599,0.03693,0.10846,1.0,0.1622,0.1497,0.1885,0.999,0.2466,0.2505,0.1622,1.0,0.6113,0.3164,0.603,0.1182,0.4114,0.1497,0.6113,1.0,1.0
0.8574,1.627,7.37,9.38,1.0,0.1683,0.003683,0.6963,0.1874,0.581,0.4124,0.1683,1.0,0.2155,0.219,0.1599,0.7153,0.0655,0.003683,0.2155,1.0,0.0729,0.03693,0.2803,0.02603,0.6963,0.219,0.0729,1.0,0.10846,0.83,0.731,0.1874,0.1599,0.03693,0.10846,1.0,0.1664,0.06903,0.581,0.7153,0.2803,0.83,0.1664,1.0,0.5527,0.4124,0.0655,0.02603,0.731,0.06903,0.5527,1.0,1.0
0.9834,3.277,6.336,5.348,1.0,0.1683,0.003683,0.6963,0.1874,0.3672,0.418,0.1683,1.0,0.2155,0.219,0.1599,0.947,0.2136,0.003683,0.2155,1.0,0.0729,0.03693,0.286,0.0609,0.6963,0.219,0.0729,1.0,0.10846,0.513,0.7114,0.1874,0.1599,0.03693,0.10846,1.0,0.175,0.08966,0.3672,0.947,0.286,0.513,0.175,1.0,0.4153,0.418,0.2136,0.0609,0.7114,0.08966,0.4153,1.0,1.0
0.9287,1.639,5.28,5.277,1.0,0.1683,0.003683,0.6963,0.1874,0.4849,0.4111,0.1683,1.0,0.2155,0.219,0.1599,0.852,0.09985,0.003683,0.2155,1.0,0.0729,0.03693,0.299,0.03812,0.6963,0.219,0.0729,1.0,0.10846,0.6875,0.7275,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.07294,0.4849,0.852,0.299,0.6875,0.1749,1.0,0.456,0.4111,0.09985,0.03812,0.7275,0.07294,0.456,1.0,1.0
0.922,8.53,3.334,1.021,1.0,0.1683,0.003683,0.6963,0.1874,0.1854,0.3354,0.1683,1.0,0.2155,0.219,0.1599,0.9995,0.6416,0.003683,0.2155,1.0,0.0729,0.03693,0.2333,0.11707,0.6963,0.219,0.0729,1.0,0.10846,0.2451,0.42,0.1874,0.1599,0.03693,0.10846,1.0,0.1619,0.1671,0.1854,0.9995,0.2333,0.2451,0.1619,1.0,0.6484,0.3354,0.6416,0.11707,0.42,0.1671,0.6484,1.0,1.0
0.936,3.004,7.336,9.14,1.0,0.1683,0.003683,0.6963,0.1874,0.4775,0.4275,0.1683,1.0,0.2155,0.219,0.1599,0.8633,0.1166,0.003683,0.2155,1.0,0.0729,0.03693,0.2788,0.03677,0.6963,0.219,0.0729,1.0,0.10846,0.675,0.7427,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.07837,0.4775,0.8633,0.2788,0.675,0.1755,1.0,0.4658,0.4275,0.1166,0.03677,0.7427,0.07837,0.4658,1.0,1.0
0.981,2.031,1.846,3.762,1.0,0.1683,0.003683,0.6963,0.1874,0.3923,0.4624,0.1683,1.0,0.2155,0.219,0.1599,0.936,0.2367,0.003683,0.2155,1.0,0.0729,0.03693,0.2451,0.05,0.6963,0.219,0.0729,1.0,0.10846,0.547,0.7544,0.1874,0.1599,0.03693,0.10846,1.0,0.176,0.10376,0.3923,0.936,0.2451,0.547,0.176,1.0,0.473,0.4624,0.2367,0.05,0.7544,0.10376,0.473,1.0,1.0
0.998,5.047,3.994,6.27,1.0,0.1683,0.003683,0.6963,0.1874,0.3303,0.4507,0.1683,1.0,0.2155,0.219,0.1599,0.968,0.3325,0.003683,0.2155,1.0,0.0729,0.03693,0.2468,0.06757,0.6963,0.219,0.0729,1.0,0.10846,0.456,0.7124,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.11774,0.3303,0.968,0.2468,0.456,0.1736,1.0,0.4849,0.4507,0.3325,0.06757,0.7124,0.11774,0.4849,1.0,1.0
0.9478,2.781,2.436,7.734,1.0,0.1683,0.003683,0.6963,0.1874,0.467,0.4697,0.1683,1.0,0.2155,0.219,0.1599,0.88,0.164,0.003683,0.2155,1.0,0.0729,0.03693,0.2318,0.03467,0.6963,0.219,0.0729,1.0,0.10846,0.6553,0.778,0.1874,0.1599,0.03693,0.10846,1.0,0.1764,0.09424,0.467,0.88,0.2318,0.6553,0.1764,1.0,0.504,0.4697,0.164,0.03467,0.778,0.09424,0.504,1.0,1.0
0.9863,6.34,8.15,3.469,1.0,0.1683,0.003683,0.6963,0.1874,0.2433,0.358,0.1683,1.0,0.2155,0.219,0.1599,0.9917,0.449,0.003683,0.2155,1.0,0.0729,0.03693,0.271,0.1042,0.6963,0.219,0.0729,1.0,0.10846,0.3315,0.547,0.1874,0.1599,0.03693,0.10846,1.0,0.1674,0.1188,0.2433,0.9917,0.271,0.3315,0.1674,1.0,0.4988,0.358,0.449,0.1042,0.547,0.1188,0.4988,1.0,1.0
0.938,3.361,9.74,9.91,1.0,0.1683,0.003683,0.6963,0.1874,0.4695,0.415,0.1683,1.0,0.2155,0.219,0.1599,0.8687,0.11145,0.003683,0.2155,1.0,0.0729,0.03693,0.295,0.0399,0.6963,0.219,0.0729,1.0,0.10846,0.664,0.7305,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.0752,0.4695,0.8687,0.295,0.664,0.1755,1.0,0.448,0.415,0.11145,0.0399,0.7305,0.0752,0.448,1.0,1.0
0.9497,2.225,9.07,5.184,1.0,0.1683,0.003683,0.6963,0.1874,0.4194,0.3743,0.1683,1.0,0.2155,0.219,0.1599,0.902,0.1106,0.003683,0.2155,1.0,0.0729,0.03693,0.346,0.058,0.6963,0.219,0.0729,1.0,0.10846,0.5947,0.6846,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.06683,0.4194,0.902,0.346,0.5947,0.1749,1.0,0.3777,0.3743,0.1106,0.058,0.6846,0.06683,0.3777,1.0,1.0
0.9985,6.99,6.316,8.35,1.0,0.1683,0.003683,0.6963,0.1874,0.3245,0.443,0.1683,1.0,0.2155,0.219,0.1599,0.9697,0.3333,0.003683,0.2155,1.0,0.0729,0.03693,0.2517,0.0698,0.6963,0.219,0.0729,1.0,0.10846,0.4482,0.703,0.1874,0.1599,0.03693,0.10846,1.0,0.1732,0.11597,0.3245,0.9697,0.2517,0.4482,0.1732,1.0,0.4785,0.443,0.3333,0.0698,0.703,0.11597,0.4785,1.0,1.0
0.995,7.207,9.766,9.43,1.0,0.1683,0.003683,0.6963,0.1874,0.3357,0.4282,0.1683,1.0,0.2155,0.219,0.1599,0.964,0.285,0.003683,0.2155,1.0,0.0729,0.03693,0.2683,0.06805,0.6963,0.219,0.0729,1.0,0.10846,0.4656,0.702,0.1874,0.1599,0.03693,0.10846,1.0,0.1738,0.1035,0.3357,0.964,0.2683,0.4656,0.1738,1.0,0.4448,0.4282,0.285,0.06805,0.702,0.1035,0.4448,1.0,1.0
0.9604,3.715,8.34,8.63,1.0,0.1683,0.003683,0.6963,0.1874,0.4275,0.4236,0.1683,1.0,0.2155,0.219,0.1599,0.907,0.1499,0.003683,0.2155,1.0,0.0729,0.03693,0.2856,0.04617,0.6963,0.219,0.0729,1.0,0.10846,0.6016,0.733,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.0819,0.4275,0.907,0.2856,0.6016,0.1761,1.0,0.432,0.4236,0.1499,0.04617,0.733,0.0819,0.432,1.0,1.0
0.998,6.508,2.996,6.344,1.0,0.1683,0.003683,0.6963,0.1874,0.3,0.4524,0.1683,1.0,0.2155,0.219,0.1599,0.9795,0.414,0.003683,0.2155,1.0,0.0729,0.03693,0.2354,0.07697,0.6963,0.219,0.0729,1.0,0.10846,0.4111,0.684,0.1874,0.1599,0.03693,0.10846,1.0,0.1718,0.135,0.3,0.9795,0.2354,0.4111,0.1718,1.0,0.5273,0.4524,0.414,0.07697,0.684,0.135,0.5273,1.0,1.0
0.997,5.125,8.96,5.305,1.0,0.1683,0.003683,0.6963,0.1874,0.3032,0.3936,0.1683,1.0,0.2155,0.219,0.1599,0.9746,0.3076,0.003683,0.2155,1.0,0.0729,0.03693,0.2864,0.083,0.6963,0.219,0.0729,1.0,0.10846,0.42,0.652,0.1874,0.1599,0.03693,0.10846,1.0,0.1718,0.0993,0.3032,0.9746,0.2864,0.42,0.1718,1.0,0.4265,0.3936,0.3076,0.083,0.652,0.0993,0.4265,1.0,1.0
0.995,5.797,9.92,7.082,1.0,0.1683,0.003683,0.6963,0.1874,0.3247,0.4082,0.1683,1.0,0.2155,0.219,0.1599,0.967,0.278,0.003683,0.2155,1.0,0.0729,0.03693,0.283,0.07416,0.6963,0.219,0.0729,1.0,0.10846,0.451,0.68,0.1874,0.1599,0.03693,0.10846,1.0,0.1731,0.09766,0.3247,0.967,0.283,0.451,0.1731,1.0,0.4243,0.4082,0.278,0.07416,0.68,0.09766,0.4243,1.0,1.0
0.99,5.363,9.516,7.652,1.0,0.1683,0.003683,0.6963,0.1874,0.347,0.416,0.1683,1.0,0.2155,0.219,0.1599,0.9575,0.245,0.003683,0.2155,1.0,0.0729,0.03693,0.283,0.06665,0.6963,0.219,0.0729,1.0,0.10846,0.4832,0.7,0.1874,0.1599,0.03693,0.10846,1.0,0.1742,0.0941,0.347,0.9575,0.283,0.4832,0.1742,1.0,0.42,0.416,0.245,0.06665,0.7,0.0941,0.42,1.0,1.0
0.994,6.254,9.89,8.17,1.0,0.1683,0.003683,0.6963,0.1874,0.3347,0.4185,0.1683,1.0,0.2155,0.219,0.1599,0.9634,0.272,0.003683,0.2155,1.0,0.0729,0.03693,0.2769,0.0697,0.6963,0.219,0.0729,1.0,0.10846,0.465,0.695,0.1874,0.1599,0.03693,0.10846,1.0,0.1737,0.099,0.3347,0.9634,0.2769,0.465,0.1737,1.0,0.431,0.4185,0.272,0.0697,0.695,0.099,0.431,1.0,1.0
